p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.49283453761e-08	3.22505055639e-06	GO:0032268	b	5	regulation of cellular protein metabolic process	25; 324; 472; 1164; 1326; 1460; 1464; 1499; 1856; 1938; 1974; 1977; 2041; 2046; 2100; 2241; 2272; 2339; 2651; 3303; 3309; 3326; 3329; 3357; 4092; 4116; 5074; 5155; 5268; 5327; 5335; 5515; 5564; 5585; 5598; 5660; 5694; 5701; 5713; 5998; 6464; 6868; 6906; 7184; 7430; 7525; 7532; 7984; 6872; 8666; 8667; 8835; 8877; 8891; 9043; 9353; 9368; 9530; 23435; 10159; 10614; 10808; 11331; 3688; 340719; 440730; 4869; 8165; 51024; 51434; 84893; 27327; 54205; 23112; 55905; 56893; 57506; 26097; 29843; 5245; 65018	HSPH1; SPHK1; FHIT; HSPA5; EPHA8; PHB2; PSMD7; ATM; EIF2B3; EPHA1; CTNNB1; PINK1; HSPA1A; TNRC6B; TNRC6A; ADAM17; ABL1; ATP6AP2; YES1; SHC1; EIF3H; HSP90AB1; MAP3K8; BAG4; GCNT2; NPM1; SLC9A3R1; ARHGEF5; FBXO18; EIF3G; DVL2; HSPD1; RNF114; MAPK7; HTR2B; PSMC2; TRIM67; MAGOH; SLIT2; ITGB1; PDGFB; SMAD7; FNTA; PRKAB1; PKN1; CKS2; AKAP1; RGS3; SENP1; PLAT; FER; HSP90B1; PSMB6; EIF4E; PAWR; SERPINB5; ANAPC7; TARDBP; UBQLN4; ESR2; TAF1; CSPG4; SOCS2; PPP2CA; PHB; SERPINA7; PSAP; PLCG1; EZR; YWHAG; SPAG9; NANOS1; FIS1; HEXIM1; CYCS; CHTOP; APC; MAVS; CSNK2B; EEF2; EIF4A2	2327	2321
4.08439886917e-08	3.23250996217e-06	GO:0032774	b	5	RNA biosynthetic process	25; 988; 1499; 1788; 1856; 1974; 2034; 2100; 2241; 2272; 2804; 3068; 3219; 3297; 3303; 3309; 3608; 3660; 4092; 4116; 4117; 4831; 4904; 5074; 5111; 5155; 5295; 5511; 5515; 5585; 5598; 5701; 6134; 6194; 6257; 6426; 6428; 6492; 6597; 170506; 6934; 7112; 7290; 7298; 7430; 7525; 7694; 7705; 7756; 7984; 8125; 23186; 8323; 8358; 8452; 6872; 8467; 8548; 8837; 8863; 8877; 9188; 9219; 9349; 23435; 9584; 9792; 9967; 9968; 9972; 10084; 10224; 10272; 10614; 10626; 10808; 11160; 11178; 11331; 11335; 23013; 4869; 323; 81606; 81620; 8335; 84164; 51710; 54454; 54737; 54862; 54951; 55290; 219541; 23189; 56341; 56751; 56995; 57459; 57506; 57645; 353274; 26048; 26097; 285676; 26959; 27148; 4691; 83879; 6431; 29843; 554313; 63973; 96764; 5245; 64800; 65018	HSF1; FHIT; HSPA5; TRIM16; ANP32A; COMMD8; ZNF146; ARHGEF5; FSTL3; APBB2; LBH; HDGF; MAGOH; CUL3; ZNF207; PRMT8; ZNF44; CHTOP; PER3; RPL10; ZNF445; BARHL1; NME2; ZNF443; PPP2CA; PHB; PQBP1; TCF7L2; SPEN; MAK; MAVS; YBX1; CDC5L; CC2D1A; PINK1; DHX36; MPHOSPH8; SRSF6; SRSF1; HSPH1; SRSF3; ZNF454; TULP4; PIK3R1; NEUROG2; RBM39; LZTS1; HOXB9; SENP1; HEXIM1; BRF2; IRF2; ESR2; ERLIN2; NCL; NUP153; STK36; ASCC2; EFCAB6; EIF4A2; SMAD7; SPHK1; PPP1R8; RPS6; RCOR1; ABL1; CBX3; FZD6; CDT1; CFLAR; MAPK7; THRAP3; EPAS1; RXRB; TGS1; FER; PAWR; TARDBP; TAF1; HIRA; GATAD2B; ATAD2B; ZNF135; TMPO; PHB2; CTNNB1; HSPA1A; SMARCA4; SMARCA5; YES1; HIST1H2AB; SIM1; HIST2H4B; BLZF1; RPL23; DVL2; MED12; CDCA7; MED19; PSMC2; MTA2; PCNA; PDGFB; DNMT3A; PKN1; SERTAD2; HIST1H3B; ZNF500; NPM1; POGK; DDX21; EZR; HBP1; TYMS; GOLGB1; KANK1; ILF2	3877	3861
5.69846547663e-08	3.54249497752e-06	GO:0031326	b	5	regulation of cellular biosynthetic process	25; 472; 988; 1499; 1788; 1856; 1938; 1974; 1977; 2034; 2100; 2241; 2272; 2804; 3068; 3183; 3219; 3297; 3303; 3309; 3326; 3357; 3608; 3660; 4092; 4116; 4117; 4831; 4881; 4904; 5074; 5111; 5155; 5295; 5511; 5515; 5585; 5598; 5701; 6257; 6464; 6492; 6597; 170506; 6934; 7112; 7290; 7298; 7430; 7525; 7694; 7705; 7756; 7984; 8125; 23186; 8323; 8358; 8452; 6872; 8467; 8548; 8666; 8667; 8837; 8863; 8877; 8891; 9219; 23435; 9584; 9792; 9967; 9968; 10084; 10224; 10272; 10614; 10626; 10808; 11160; 11178; 11331; 11335; 340719; 23013; 4869; 323; 81606; 81620; 8335; 84164; 51710; 84893; 27327; 54454; 54737; 54862; 54951; 55290; 219541; 23112; 23189; 56341; 56751; 56897; 56995; 57459; 57506; 57645; 353274; 26048; 26097; 285676; 26959; 27148; 4691; 83879; 29843; 554313; 63973; 96764; 5245; 64800; 65018	HSF1; FBXO18; FHIT; HSPA5; TRIM16; TNRC6B; TNRC6A; ANP32A; EIF3H; COMMD8; ZNF146; ARHGEF5; FSTL3; APBB2; EIF3G; HSP90AB1; LBH; HDGF; MAGOH; CUL3; ZNF207; PRMT8; SMAD7; SHC1; CHTOP; EIF2B3; PER3; ZNF445; BARHL1; NME2; ZNF443; PPP2CA; PHB; PQBP1; TCF7L2; SPEN; MAK; MAVS; YBX1; CDC5L; CC2D1A; PINK1; DHX36; MPHOSPH8; HSPH1; ZNF454; TULP4; PIK3R1; HTR2B; NEUROG2; RBM39; LZTS1; HOXB9; SENP1; HEXIM1; EIF4E; IRF2; ESR2; ERLIN2; NANOS1; NCL; STK36; ASCC2; EFCAB6; EIF4A2; ATM; SPHK1; PPP1R8; BRF2; RCOR1; ABL1; CBX3; FZD6; CDT1; CFLAR; MAPK7; HNRNPC; THRAP3; EPAS1; RXRB; TGS1; FER; PAWR; TARDBP; TAF1; HIRA; GATAD2B; ATAD2B; ZNF135; TMPO; NPR1; PHB2; WRNIP1; CTNNB1; HSPA1A; ZNF44; SMARCA4; SMARCA5; YES1; HIST1H2AB; SIM1; HIST2H4B; BLZF1; DVL2; MED12; CDCA7; MED19; PSMC2; MTA2; PCNA; PDGFB; DNMT3A; PKN1; SERTAD2; HIST1H3B; ZNF500; NPM1; POGK; EZR; HBP1; TYMS; GOLGB1; KANK1; EEF2; ILF2	4256	4243
5.75495573965e-08	3.54249497752e-06	GO:0051246	b	5	regulation of protein metabolic process	25; 324; 472; 1164; 1326; 1460; 1464; 1499; 1856; 1938; 1974; 1977; 2041; 2046; 2100; 2241; 2272; 2319; 2339; 2651; 3303; 3309; 3326; 3329; 3357; 4092; 4116; 4905; 5074; 5155; 5268; 5327; 5335; 5515; 5564; 5585; 5598; 5660; 5694; 5701; 5713; 5998; 6464; 6868; 6906; 7184; 7430; 7525; 7532; 7879; 7984; 6872; 8666; 8667; 8835; 8877; 8891; 9043; 9353; 9368; 9530; 23435; 10159; 10614; 10808; 11331; 3688; 340719; 440730; 4869; 8165; 51024; 51434; 84893; 27327; 54205; 23112; 55905; 56893; 57506; 26097; 29843; 5245; 65018	HSPH1; SPHK1; FHIT; HSPA5; EPHA8; PHB2; PSMD7; ATM; RAB7A; EPHA1; FBXO18; CTNNB1; PINK1; HSPA1A; TNRC6B; TNRC6A; ADAM17; ABL1; ATP6AP2; YES1; SHC1; EIF3H; HSP90AB1; MAP3K8; EIF2B3; BAG4; GCNT2; NPM1; SLC9A3R1; ARHGEF5; NSF; EIF3G; DVL2; HSPD1; RNF114; MAPK7; HTR2B; PSMC2; TRIM67; MAGOH; SLIT2; ITGB1; PDGFB; SMAD7; FNTA; PRKAB1; PKN1; CKS2; AKAP1; RGS3; SENP1; PLAT; CYCS; FER; HSP90B1; PSMB6; EIF4E; PAWR; SERPINB5; ANAPC7; TARDBP; UBQLN4; ESR2; TAF1; CSPG4; SOCS2; PPP2CA; PHB; SERPINA7; PSAP; PLCG1; EZR; YWHAG; SPAG9; NANOS1; FIS1; HEXIM1; FLOT2; CHTOP; APC; MAVS; CSNK2B; EEF2; EIF4A2	2476	2470
8.51483800897e-08	4.71722025697e-06	GO:0010604	b	5	positive regulation of macromolecule metabolic process	25; 60; 324; 472; 1326; 1460; 1464; 1499; 1856; 1938; 2034; 2046; 2100; 2339; 2342; 2651; 3219; 3297; 3303; 3309; 3326; 3329; 3357; 3608; 3660; 4092; 4831; 4904; 4905; 5074; 5111; 5155; 5295; 5335; 5515; 5564; 5585; 5598; 5660; 5694; 5701; 5713; 5861; 6257; 6464; 6597; 170506; 6868; 6934; 7430; 7525; 7879; 7984; 8358; 6872; 8467; 8877; 9043; 9188; 9219; 9530; 23435; 9792; 9967; 9968; 10272; 10626; 10808; 11160; 11331; 3688; 340719; 440730; 4869; 81606; 51024; 51434; 84893; 54205; 54454; 23112; 55905; 56751; 57506; 26097; 26528; 4691; 29843; 554313; 5245; 65018	HSF1; FBXO18; HSPA5; TRIM16; TNRC6B; MAP3K8; ARHGEF5; FSTL3; HSP90AB1; RNF114; LBH; TARDBP; SMAD7; SHC1; FNTB; SPAG9; CHTOP; NME2; BARHL1; PPP2CA; PHB; TCF7L2; APC; ACTB; MAVS; YBX1; ITGB1; PINK1; DHX36; HSPH1; PIK3R1; HTR2B; RAB7A; HOXB9; PRKAB1; SENP1; ANAPC7; IRF2; ESR2; ERLIN2; NANOS1; PSAP; CSPG4; BAG4; EPHA8; ATM; ABL1; MAPK7; THRAP3; EPAS1; RAB1A; RXRB; PAWR; TRIM67; TAF1; PLCG1; FIS1; PSMB6; ATAD2B; CSNK2B; SPHK1; PHB2; PSMD7; CYCS; CTNNB1; HSPA1A; ADAM17; SMARCA4; SMARCA5; YES1; FNTA; SERTAD2; GCNT2; HIST2H4B; NSF; DVL2; HSPD1; MED12; PSMC2; MTA2; PCNA; PDGFB; PKN1; HIST1H3B; NPM1; DAZAP1; DDX21; EZR; NCL; EEF2; ILF2	2795	2783
1.39747661095e-07	7.03820038604e-06	GO:0006351	b	5	transcription, DNA-templated	25; 988; 1499; 1788; 1856; 2034; 2100; 2241; 2272; 2804; 3068; 3219; 3297; 3303; 3309; 3608; 3660; 4092; 4116; 4117; 4831; 4904; 5074; 5111; 5155; 5295; 5511; 5515; 5585; 5598; 5701; 6257; 6426; 6428; 6492; 6597; 170506; 6934; 7112; 7290; 7298; 7430; 7525; 7694; 7705; 7756; 7984; 8125; 23186; 8323; 8358; 8452; 6872; 8467; 8548; 8837; 8863; 8877; 9188; 9219; 23435; 9584; 9792; 9967; 9968; 10084; 10224; 10272; 10614; 10626; 10808; 11160; 11178; 11331; 11335; 23013; 4869; 323; 81606; 81620; 8335; 84164; 51710; 54454; 54737; 54862; 54951; 55290; 219541; 23189; 56341; 56751; 56995; 57459; 57506; 57645; 353274; 26048; 26097; 285676; 26959; 27148; 4691; 83879; 6431; 29843; 554313; 63973; 96764; 5245; 64800; 65018	HSF1; FHIT; HSPA5; TRIM16; ANP32A; COMMD8; ZNF146; ARHGEF5; FSTL3; APBB2; LBH; HDGF; MAGOH; CUL3; ZNF207; PRMT8; ZNF44; CHTOP; PER3; ZNF445; BARHL1; NME2; ZNF443; PPP2CA; PHB; PQBP1; TCF7L2; SPEN; MAK; MAVS; YBX1; CDC5L; CC2D1A; PINK1; DHX36; MPHOSPH8; SRSF6; SRSF1; HSPH1; SRSF3; ZNF454; TULP4; PIK3R1; NEUROG2; RBM39; LZTS1; HOXB9; SENP1; HEXIM1; BRF2; IRF2; ESR2; ERLIN2; NCL; STK36; ASCC2; EFCAB6; SMAD7; SPHK1; PPP1R8; RCOR1; ABL1; CBX3; FZD6; CDT1; CFLAR; MAPK7; THRAP3; EPAS1; RXRB; TGS1; FER; PAWR; TARDBP; TAF1; HIRA; GATAD2B; ATAD2B; ZNF135; TMPO; PHB2; CTNNB1; HSPA1A; SMARCA4; SMARCA5; YES1; HIST1H2AB; SIM1; HIST2H4B; BLZF1; DVL2; MED12; CDCA7; MED19; PSMC2; MTA2; PCNA; PDGFB; DNMT3A; PKN1; SERTAD2; HIST1H3B; ZNF500; NPM1; POGK; DDX21; EZR; HBP1; TYMS; GOLGB1; KANK1; ILF2	3738	3723
3.16580643171e-07	6.80648382817e-06	GO:0016604	c	5	nuclear body	988; 54890; 2034; 4116; 4670; 5511; 5598; 6426; 6428; 6934; 7290; 9128; 23435; 9584; 9967; 10084; 10626; 84081; 55660; 57459; 26097; 6431; 96764	TRIM16; PRPF4; SRSF6; SRSF1; SRSF3; PPP1R8; PRPF40A; HNRNPM; RBM39; MAGOH; MAPK7; CDC5L; NSRP1; THRAP3; CHTOP; TGS1; TARDBP; EPAS1; HIRA; PQBP1; TCF7L2; GATAD2B; ALKBH5	353	352
4.47391421029e-07	2.06545706042e-05	GO:0006464	b	5	cellular protein modification process	25; 324; 472; 1131; 1164; 1326; 1460; 1464; 1499; 1650; 1856; 1938; 2041; 2046; 2100; 2241; 2242; 2339; 2342; 2651; 3183; 3297; 3303; 3309; 3326; 3357; 135152; 4092; 4117; 4121; 4191; 4831; 4881; 5074; 5111; 5127; 5155; 5295; 5327; 5335; 5515; 5564; 5585; 5598; 5660; 5694; 5701; 5713; 5924; 5998; 6185; 6464; 6868; 7155; 7184; 7297; 7430; 7525; 7532; 55917; 7984; 23186; 8452; 6872; 8835; 8877; 9043; 9219; 9353; 9368; 9530; 23435; 9833; 9874; 9968; 9972; 10159; 10614; 10626; 10808; 10868; 11160; 11331; 3688; 56886; 440730; 4869; 8165; 51135; 51434; 84893; 151987; 54205; 284076; 89122; 9263; 55905; 56341; 23759; 56995; 57506; 57674; 26097; 27068; 27148; 29071; 29085; 29843; 26127; 5245; 65018	HSF1; RPN2; FGFR1OP2; HSPA5; TRIM16; FBXO18; PPP4R2; PPIL2; B3GAT2; TYK2; USP20; MAP3K8; ARHGEF5; ATP6AP2; HSP90AB1; RNF114; TARDBP; IRAK4; CUL3; NPR1; PRMT8; SMAD7; SHC1; FNTB; SPAG9; CHTOP; MAN1A1; AKAP1; CSPG4; NME2; SOCS2; PPP2CA; PHB; APC; MAK; MAVS; RNF213; PHPT1; PCNA; HSP90B1; PINK1; HSPH1; TULP4; PIK3R1; HTR2B; TOP2B; PRKAB1; SENP1; HEXIM1; ANAPC7; TLK1; ERLIN2; PSAP; NUP153; MELK; STK36; STK17A; TRIM4; BAG4; EPHA8; ATM; EPHA1; RCOR1; PPA2; ABL1; MAPK7; HNRNPC; UGGT1; CKS2; FER; FES; ESR2; PAWR; TRIM67; TAF1; RASGRF2; C1GALT1C1; PLCG1; PSMB6; CSNK2B; SPHK1; PHB2; PSMD7; CYCS; CTNNB1; HSPA1A; DDOST; MDH2; ADAM17; YES1; FNTA; GCNT2; SLC9A3R1; CDK16; DVL2; MED12; SLIT2; RGS3; PSMC2; YWHAG; MTA2; ITGB1; PDGFB; TTLL6; PKN1; CHRM3; PLAT; NPM1; EZR; EEF2; CTTNBP2NL	3772	3761
5.08238995142e-07	2.16588002545e-05	GO:0016310	b	5	phosphorylation	25; 324; 472; 1164; 1326; 1352; 1460; 1464; 1499; 1856; 2041; 2046; 2100; 2241; 2242; 2651; 3297; 3309; 3326; 3357; 4092; 4117; 4831; 4881; 5127; 5155; 5295; 5335; 5515; 5564; 5585; 5598; 5660; 5694; 5701; 5713; 5924; 5998; 6464; 6868; 7297; 7384; 7386; 7430; 7525; 7532; 7984; 8452; 6872; 8835; 8877; 9043; 9353; 9368; 9530; 23435; 9833; 9874; 10159; 10614; 10808; 11160; 11331; 7385; 3688; 4869; 51135; 84893; 54205; 9263; 57506; 27148; 26127; 5245; 65018	HSF1; HSPH1; SPHK1; FGFR1OP2; HSPA5; EPHA8; PHB2; PSMD7; SMAD7; ERLIN2; FBXO18; EPHA1; CTNNB1; PINK1; PLCG1; CYCS; ADAM17; ABL1; TYK2; YES1; HSP90AB1; MAP3K8; BAG4; SLIT2; GCNT2; SLC9A3R1; ARHGEF5; CDK16; ATP6AP2; DVL2; MAPK7; PIK3R1; HTR2B; PSMC2; STK17A; YWHAG; IRAK4; CUL3; ITGB1; NPR1; PDGFB; ATM; SHC1; PRKAB1; PKN1; CKS2; RGS3; FER; FES; PSMB6; TLK1; NPM1; UQCRFS1; TARDBP; RASGRF2; ESR2; NME2; CSPG4; SOCS2; PPP2CA; PHB; MELK; PSAP; EZR; SPAG9; TAF1; HEXIM1; STK36; COX10; APC; MAK; MAVS; UQCRC2; CSNK2B; UQCRC1	2230	2224
1.96479867987e-06	3.10438191419e-05	GO:0016462	m	5	pyrophosphatase activity	375; 498; 522; 1938; 1974; 2272; 2787; 3303; 3309; 3329; 3798; 4905; 201625; 5701; 5861; 5862; 5868; 6597; 170506; 7155; 7879; 8467; 9188; 9367; 10112; 10767; 10939; 11269; 84893; 54454; 56897; 57674; 27068; 27175; 64837; 28960	FBXO18; FHIT; HSPA5; WRNIP1; RAB2A; HSPA1A; AFG3L2; PPA2; SMARCA4; SMARCA5; DHX36; DCPS; DNAH12; ARF1; NSF; HSPD1; TUBG2; PSMC2; HBS1L; TOP2B; RAB7A; RAB5A; RAB1A; KLC2; DDX19B; RAB9A; DDX21; ATP5J; KIF5A; GNG5; RNF213; ATAD2B; KIF20A; ATP5A1; EEF2; EIF4A2	808	805
3.17772250891e-06	0.000125747019281	GO:0006396	b	5	RNA processing	988; 54890; 3183; 3303; 3735; 4116; 4670; 4904; 5295; 5511; 5515; 6134; 6194; 6426; 6428; 6626; 170506; 9128; 9188; 9349; 23435; 9584; 9967; 10084; 79026; 23013; 83640; 84081; 151987; 55660; 55954; 26097; 26528; 27037; 4691; 28960; 6431; 96764	KARS; PPP4R2; RPS6; HSPA1A; ZMAT5; PRPF40A; PRPF4; DHX36; DCPS; FAM103A1; SRSF6; SRSF1; SRSF3; AHNAK; PPP1R8; RPL23; HNRNPM; PIK3R1; HNRNPC; RBM39; MAGOH; CDC5L; NSRP1; THRAP3; CHTOP; TGS1; RPL10; SNRPA; TARDBP; DAZAP1; DDX21; PPP2CA; PQBP1; SPEN; NCL; TRMT2A; ALKBH5; YBX1	896	892
4.08847373615e-06	0.000151000963322	GO:0031325	b	5	positive regulation of cellular metabolic process	25; 472; 1326; 1460; 1464; 1499; 1856; 1938; 2034; 2046; 2100; 2339; 2651; 3219; 3297; 3303; 3309; 3326; 3329; 3357; 3608; 3660; 4092; 4831; 4881; 4904; 4905; 5074; 5111; 5155; 5295; 5335; 5515; 5585; 5598; 5660; 5694; 5701; 5713; 5861; 6257; 6464; 6597; 170506; 6868; 6934; 7430; 7525; 7984; 6872; 8467; 8877; 9043; 9219; 9530; 23435; 9792; 9967; 9968; 10272; 10558; 10626; 10808; 11160; 11331; 3688; 340719; 440730; 4869; 81606; 51024; 51434; 84893; 54205; 54454; 23112; 55905; 56751; 57506; 26097; 26528; 4691; 29843; 5245; 65018	HSF1; HSPH1; SPHK1; HSPA5; EPHA8; PHB2; PSMD7; ATM; ERLIN2; FBXO18; CYCS; CTNNB1; PINK1; HSPA1A; EZR; ADAM17; ABL1; TNRC6B; SMARCA4; YES1; DHX36; SHC1; HSP90AB1; MAP3K8; DAZAP1; BAG4; GCNT2; NPM1; ARHGEF5; FSTL3; NSF; SMARCA5; DVL2; HSPD1; MED12; MAPK7; PIK3R1; HTR2B; LBH; PSMC2; TRIM67; MTA2; PCNA; NPR1; PDGFB; HOXB9; FNTA; THRAP3; IRF2; PKN1; BARHL1; SPTLC1; SERTAD2; RXRB; RAB1A; ITGB1; SENP1; SMAD7; PAWR; TRIM16; NANOS1; ANAPC7; TARDBP; EPAS1; RNF114; ESR2; NME2; CSPG4; PPP2CA; PHB; PSAP; PLCG1; TCF7L2; SPAG9; TAF1; FIS1; NCL; CHTOP; PSMB6; ATAD2B; MAVS; YBX1; CSNK2B; EEF2; ILF2	2789	2776
5.2541318363e-06	0.000181924314832	GO:0016055	b	5	Wnt signaling pathway	25; 324; 1460; 1499; 1856; 3219; 5515; 5694; 5701; 5713; 5868; 6597; 6934; 8323; 8418; 8452; 8840; 9368; 9968; 10159; 27327; 23112; 23189; 57674; 26959	PSMD7; CTNNB1; ABL1; TNRC6B; TNRC6A; CMAHP; SMARCA4; FZD6; SLC9A3R1; WISP1; ATP6AP2; DVL2; MED12; PSMC2; CUL3; HOXB9; RAB5A; APC; PPP2CA; TCF7L2; HBP1; KANK1; PSMB6; CSNK2B; RNF213	477	476
6.1889037814e-06	0.000201685452641	GO:0009968	b	5	negative regulation of signal transduction	25; 324; 472; 1499; 1856; 2100; 3303; 3309; 3357; 4092; 5074; 5515; 5598; 5694; 5701; 5713; 5998; 6597; 6868; 6934; 7430; 7879; 8323; 8452; 8835; 8837; 9249; 9353; 9368; 9968; 10272; 10808; 11331; 3688; 440730; 55003; 23189; 56244; 57674; 29085; 64114; 5245; 65018	PHPT1; HSPA5; PHB2; PSMD7; SMAD7; FSTL3; CTNNB1; PINK1; HSPA1A; TCF7L2; ADAM17; ABL1; SMARCA4; HSPH1; FZD6; SLC9A3R1; DHRS3; DVL2; CFLAR; MED12; MAPK7; RGS3; PSMC2; CUL3; ITGB1; RAB7A; ATM; SLIT2; HTR2B; PAK1IP1; APC; PAWR; BTNL2; TMBIM1; TRIM67; ESR2; SOCS2; PPP2CA; PHB; EZR; KANK1; PSMB6; RNF213	1102	1100
6.72261345498e-06	0.000202545930285	GO:0048193	b	5	Golgi vesicle transport	375; 2804; 3798; 3875; 3996; 4905; 5861; 5862; 8452; 8548; 9905; 9950; 10652; 9218; 22920; 23230; 57222; 27072; 10066; 64837	YKT6; VPS41; LLGL1; RAB1A; KIF5A; ARF1; GOLGA5; NSF; ERGIC1; RAB2A; VAPA; GOLGB1; SGSM2; KIFAP3; SCAMP2; KLC2; CUL3; VPS13A; BLZF1; KRT18	333	333
6.94652107476e-06	0.000202545930285	GO:0006915	b	5	apoptotic process	25; 324; 472; 1326; 1499; 1788; 2100; 2272; 2339; 2923; 3303; 3309; 3326; 3329; 3357; 3714; 3875; 4168; 4831; 5074; 5295; 5515; 5585; 5598; 5924; 6194; 6868; 6934; 7184; 7532; 8452; 8835; 8837; 8877; 9353; 9368; 9530; 23435; 9833; 10224; 10808; 11331; 3688; 79073; 79728; 4869; 323; 50650; 51024; 51651; 84893; 54205; 9263; 22920; 56751; 4691; 83879; 29843; 64114; 5245; 65018	HSPH1; SPHK1; FHIT; HSPA5; MCF2; ATM; FBXO18; HSP90B1; CTNNB1; RPS6; HSPA1A; KIFAP3; ADAM17; ABL1; MAP3K8; BAG4; CFLAR; SLC9A3R1; PINK1; ARHGEF3; APBB2; HSP90AB1; HSPD1; MAPK7; PIK3R1; HTR2B; JAG2; STK17A; YWHAG; CUL3; ITGB1; DNMT3A; FNTA; PKN1; SLIT2; PDIA3; SENP1; PHB2; CYCS; PAWR; NPM1; TMBIM1; TARDBP; PTRH2; ESR2; RASGRF2; NME2; SOCS2; PPP2CA; PHB; PALB2; ZNF443; TMEM109; TCF7L2; MELK; FIS1; NCL; APC; BARHL1; CDCA7; KRT18	1817	1805
1.07710330427e-05	0.000293089108647	GO:0051174	b	5	regulation of phosphorus metabolic process	25; 324; 375; 472; 1164; 1326; 1460; 1464; 1499; 1856; 2041; 2046; 2100; 2241; 2651; 3309; 3326; 3357; 4092; 4881; 5074; 5155; 5295; 5335; 5515; 5564; 5585; 5598; 5660; 5998; 6464; 6868; 7184; 7430; 7525; 7532; 7984; 8835; 8877; 9043; 9353; 9368; 9530; 23435; 10159; 10614; 10808; 11331; 3688; 4869; 8165; 83987; 84893; 57506; 5245; 65018	HSPH1; SPHK1; HSPA5; EPHA8; PHB2; SPAG9; SMAD7; FBXO18; EPHA1; CTNNB1; PINK1; PLCG1; ADAM17; ABL1; ATP6AP2; CCDC8; YES1; HSP90AB1; MAP3K8; BAG4; GCNT2; ARF1; ARHGEF5; SLC9A3R1; DVL2; MAPK7; PIK3R1; HTR2B; YWHAG; SLIT2; ITGB1; NPR1; PDGFB; ATM; SHC1; PRKAB1; PKN1; CKS2; RGS3; FER; HSP90B1; PAWR; NPM1; TARDBP; ESR2; AKAP1; CSPG4; SOCS2; PPP2CA; PHB; PSAP; EZR; HEXIM1; APC; MAVS; CSNK2B	1632	1629
1.11098759595e-05	0.000293089108647	GO:0009967	b	5	positive regulation of signal transduction	25; 472; 1326; 1460; 1464; 1499; 1856; 2046; 2100; 2651; 2923; 3303; 3357; 3714; 5155; 5295; 5335; 5585; 5660; 5694; 5701; 5713; 6464; 6574; 6597; 6868; 6934; 7532; 7984; 8835; 8837; 8877; 9043; 9368; 9530; 10159; 10614; 10626; 11331; 3688; 51024; 51135; 84893; 54862; 9218; 23189; 57506; 27148; 5245; 65018	SPHK1; BAG4; EPHA8; PHB2; PSMD7; ATM; FBXO18; VAPA; CTNNB1; PINK1; PLCG1; CC2D1A; ADAM17; ABL1; SMARCA4; MAP3K8; GCNT2; SLC9A3R1; ARHGEF5; ATP6AP2; DVL2; CFLAR; PIK3R1; HTR2B; JAG2; PSMC2; YWHAG; IRAK4; ITGB1; PDGFB; SHC1; SPAG9; PKN1; PDIA3; HEXIM1; SLC20A1; ESR2; CSPG4; SOCS2; TRIM16; PHB; PSAP; HSPA1A; TCF7L2; FIS1; STK36; KANK1; PSMB6; MAVS; CSNK2B	1396	1394
1.37037497137e-05	0.000336771672899	GO:0010647	b	5	positive regulation of cell communication	25; 472; 1326; 1460; 1464; 1499; 1856; 2046; 2100; 2651; 2923; 3303; 3357; 3714; 5074; 5155; 5295; 5335; 5585; 5660; 5694; 5701; 5713; 6464; 6574; 6597; 6868; 6934; 7532; 7984; 8835; 8837; 8877; 9043; 9368; 9530; 23435; 10159; 10614; 10626; 11331; 3688; 51024; 51135; 84893; 54862; 9218; 23189; 57506; 27148; 29085; 5245; 65018	PHPT1; SPHK1; BAG4; EPHA8; PHB2; PSMD7; ATM; FBXO18; VAPA; CTNNB1; PINK1; PLCG1; CC2D1A; ADAM17; ABL1; SMARCA4; MAP3K8; GCNT2; SLC9A3R1; ARHGEF5; ATP6AP2; DVL2; CFLAR; PIK3R1; HTR2B; JAG2; PSMC2; YWHAG; IRAK4; ITGB1; PDGFB; SHC1; SPAG9; PKN1; PDIA3; HEXIM1; PAWR; TARDBP; SLC20A1; ESR2; CSPG4; SOCS2; TRIM16; PHB; PSAP; HSPA1A; TCF7L2; FIS1; STK36; KANK1; PSMB6; MAVS; CSNK2B	1525	1523
1.39814954453e-05	0.000336771672899	GO:0043067	b	5	regulation of programmed cell death	25; 324; 472; 1499; 2100; 2923; 3303; 3309; 3326; 3329; 3357; 3875; 4168; 4831; 5074; 5295; 5598; 5924; 6194; 6868; 6934; 7184; 7532; 8835; 8837; 8877; 9353; 9368; 9530; 9833; 10808; 11331; 3688; 79728; 4869; 323; 50650; 51024; 51651; 84893; 54205; 9263; 22920; 56751; 4691; 28960; 29843; 64114; 5245; 65018	SPHK1; HSPA5; MCF2; ATM; FBXO18; HSP90B1; CTNNB1; RPS6; HSPA1A; KIFAP3; ADAM17; ABL1; DCPS; BAG4; CFLAR; SLC9A3R1; PINK1; ARHGEF3; APBB2; HSP90AB1; HSPD1; MAPK7; PIK3R1; HTR2B; STK17A; YWHAG; SLIT2; ITGB1; PDIA3; SENP1; PHB2; CYCS; PAWR; NPM1; TMBIM1; HSPH1; PTRH2; ESR2; NME2; RASGRF2; SOCS2; PHB; PALB2; BARHL1; TCF7L2; MELK; FIS1; NCL; APC; KRT18	1409	1406
